1,1,1,0,0,0,0,0,0,0
1,2,0,1,0,0,0,0,0,0
1,3,5,0,1,0,0,0,0,0
1,4,0,5,0,1,0,0,0,0
1,5,1,0,5,0,1,0,0,0
1,6,3,1,0,5,0,1,0,0
1,7,5,3,1,0,5,0,1,0
1,8,0,5,3,1,0,5,0,1
2,1,10,0,5,3,1,0,5,0
2,2,0,10,0,5,3,1,0,5
2,3,8,0,10,0,5,3,1,0
2,4,0,8,0,10,0,5,3,1
2,5,6,0,8,0,10,0,5,3
2,6,5,6,0,8,0,10,0,5
2,7,3,5,6,0,8,0,10,0
2,8,1,3,5,6,0,8,0,10
3,1,1,1,3,5,6,0,8,0
3,2,0,1,1,3,5,6,0,8
3,3,5,0,1,1,3,5,6,0
3,4,0,5,0,1,1,3,5,6
3,5,1,0,5,0,1,1,3,5
3,6,3,1,0,5,0,1,1,3
3,7,10,3,1,0,5,0,1,1
3,8,0,10,3,1,0,5,0,1
4,1,10,0,10,3,1,0,5,0
4,2,0,10,0,10,3,1,0,5
4,3,8,0,10,0,10,3,1,0
4,4,0,8,0,10,0,10,3,1
4,5,6,0,8,0,10,0,10,3
4,6,5,6,0,8,0,10,0,10
4,7,3,5,6,0,8,0,10,0
4,8,13,3,5,6,0,8,0,10
5,1,1,13,3,5,6,0,8,0
5,2,0,1,13,3,5,6,0,8
5,3,5,0,1,13,3,5,6,0
5,4,0,5,0,1,13,3,5,6
5,5,1,0,5,0,1,13,3,5
5,6,3,1,0,5,0,1,13,3
5,7,5,3,1,0,5,0,1,13
5,8,0,5,3,1,0,5,0,1
6,1,10,0,5,3,1,0,5,0
6,2,0,10,0,5,3,1,0,5
6,3,8,0,10,0,5,3,1,0
6,4,0,8,0,10,0,5,3,1
6,5,6,0,8,0,10,0,5,3
6,6,5,6,0,8,0,10,0,5
6,7,3,5,6,0,8,0,10,0
6,8,1,3,5,6,0,8,0,10
7,1,1,1,3,5,6,0,8,0
7,2,0,1,1,3,5,6,0,8
7,3,5,0,1,1,3,5,6,0
7,4,0,5,0,1,1,3,5,6
7,5,1,0,5,0,1,1,3,5
7,6,3,1,0,5,0,1,1,3
7,7,10,3,1,0,5,0,1,1
7,8,0,10,3,1,0,5,0,1
8,1,10,0,10,3,1,0,5,0
8,2,0,10,0,10,3,1,0,5
8,3,8,0,10,0,10,3,1,0
8,4,0,8,0,10,0,10,3,1
8,5,6,0,8,0,10,0,10,3
8,6,5,6,0,8,0,10,0,10
8,7,3,5,6,0,8,0,10,0
8,8,13,3,5,6,0,8,0,10
