1,1,5,0,0,0,0,0,0,0
1,2,1,5,0,0,0,0,0,0
1,3,0,1,5,0,0,0,0,0
1,4,1,0,1,5,0,0,0,0
1,5,1,1,0,1,5,0,0,0
1,6,8,1,1,0,1,5,0,0
1,7,10,8,1,1,0,1,5,0
1,8,5,10,8,1,1,0,1,5
2,1,1,5,10,8,1,1,0,1
2,2,5,1,5,10,8,1,1,0
2,3,25,5,1,5,10,8,1,1
2,4,18,25,5,1,5,10,8,1
2,5,17,18,25,5,1,5,10,8
2,6,15,17,18,25,5,1,5,10
2,7,13,15,17,18,25,5,1,5
2,8,12,13,15,17,18,25,5,1
3,1,12,12,13,15,17,18,25,5
3,2,13,12,12,13,15,17,18,25
3,3,12,13,12,12,13,15,17,18
3,4,13,12,13,12,12,13,15,17
3,5,15,13,12,13,12,12,13,15
3,6,13,15,13,12,13,12,12,13
3,7,12,13,15,13,12,13,12,12
3,8,13,12,13,15,13,12,13,12
4,1,10,13,12,13,15,13,12,13
4,2,8,10,13,12,13,15,13,12
4,3,6,8,10,13,12,13,15,13
4,4,5,6,8,10,13,12,13,15
4,5,3,5,6,8,10,13,12,13
4,6,1,3,5,6,8,10,13,12
4,7,0,1,3,5,6,8,10,13
4,8,1,0,1,3,5,6,8,10
5,1,5,1,0,1,3,5,6,8
5,2,1,5,1,0,1,3,5,6
5,3,0,1,5,1,0,1,3,5
5,4,1,0,1,5,1,0,1,3
5,5,1,1,0,1,5,1,0,1
5,6,8,1,1,0,1,5,1,0
5,7,10,8,1,1,0,1,5,1
5,8,5,10,8,1,1,0,1,5
6,1,1,5,10,8,1,1,0,1
6,2,5,1,5,10,8,1,1,0
6,3,25,5,1,5,10,8,1,1
6,4,18,25,5,1,5,10,8,1
6,5,17,18,25,5,1,5,10,8
6,6,15,17,18,25,5,1,5,10
6,7,13,15,17,18,25,5,1,5
6,8,12,13,15,17,18,25,5,1
7,1,12,12,13,15,17,18,25,5
7,2,13,12,12,13,15,17,18,25
7,3,12,13,12,12,13,15,17,18
7,4,13,12,13,12,12,13,15,17
7,5,15,13,12,13,12,12,13,15
7,6,13,15,13,12,13,12,12,13
7,7,12,13,15,13,12,13,12,12
7,8,13,12,13,15,13,12,13,12
8,1,10,13,12,13,15,13,12,13
8,2,8,10,13,12,13,15,13,12
8,3,6,8,10,13,12,13,15,13
8,4,5,6,8,10,13,12,13,15
8,5,3,5,6,8,10,13,12,13
8,6,1,3,5,6,8,10,13,12
8,7,0,1,3,5,6,8,10,13
8,8,1,0,1,3,5,6,8,10
