1,1,13,0,0,0,0,0,0,0
1,2,18,13,0,0,0,0,0,0
1,3,13,18,13,0,0,0,0,0
1,4,20,13,18,13,0,0,0,0
1,5,13,20,13,18,13,0,0,0
1,6,17,13,20,13,18,13,0,0
1,7,13,17,13,20,13,18,13,0
1,8,25,13,17,13,20,13,18,13
2,1,13,25,13,17,13,20,13,18
2,2,10,13,25,13,17,13,20,13
2,3,13,10,13,25,13,17,13,20
2,4,8,13,10,13,25,13,17,13
2,5,13,8,13,10,13,25,13,17
2,6,6,13,8,13,10,13,25,13
2,7,13,6,13,8,13,10,13,25
2,8,5,13,6,13,8,13,10,13
3,1,13,5,13,6,13,8,13,10
3,2,3,13,5,13,6,13,8,13
3,3,13,3,13,5,13,6,13,8
3,4,1,13,3,13,5,13,6,13
3,5,0,1,13,3,13,5,13,6
3,6,1,0,1,13,3,13,5,13
3,7,0,1,0,1,13,3,13,5
3,8,1,0,1,0,1,13,3,13
4,1,13,1,0,1,0,1,13,3
4,2,18,13,1,0,1,0,1,13
4,3,13,18,13,1,0,1,0,1
4,4,20,13,18,13,1,0,1,0
4,5,13,20,13,18,13,1,0,1
4,6,17,13,20,13,18,13,1,0
4,7,13,17,13,20,13,18,13,1
4,8,25,13,17,13,20,13,18,13
5,1,25,25,13,17,13,20,13,18
5,2,25,25,25,13,17,13,20,13
5,3,24,25,25,25,13,17,13,20
5,4,24,24,25,25,25,13,17,13
5,5,22,24,24,25,25,25,13,17
5,6,22,22,24,24,25,25,25,13
5,7,20,22,22,24,24,25,25,25
5,8,20,20,22,22,24,24,25,25
6,1,18,20,20,22,22,24,24,25
6,2,18,18,20,20,22,22,24,24
6,3,17,18,18,20,20,22,22,24
6,4,17,17,18,18,20,20,22,22
6,5,18,17,17,18,18,20,20,22
6,6,18,18,17,17,18,18,20,20
6,7,20,18,18,17,17,18,18,20
6,8,20,20,18,18,17,17,18,18
7,1,13,20,20,18,18,17,17,18
7,2,10,13,20,20,18,18,17,17
7,3,13,10,13,20,20,18,18,17
7,4,8,13,10,13,20,20,18,18
7,5,13,8,13,10,13,20,20,18
7,6,6,13,8,13,10,13,20,20
7,7,13,6,13,8,13,10,13,20
7,8,5,13,6,13,8,13,10,13
8,1,13,5,13,6,13,8,13,10
8,2,3,13,5,13,6,13,8,13
8,3,13,3,13,5,13,6,13,8
8,4,1,13,3,13,5,13,6,13
8,5,0,1,13,3,13,5,13,6
8,6,1,0,1,13,3,13,5,13
8,7,0,1,0,1,13,3,13,5
8,8,1,0,1,0,1,13,3,13
