1,1,1,0,0,0,0,0,0,0
1,2,5,1,0,0,0,0,0,0
1,3,10,5,1,0,0,0,0,0
1,4,6,10,5,1,0,0,0,0
1,5,10,6,10,5,1,0,0,0
1,6,10,10,6,10,5,1,0,0
1,7,5,10,10,6,10,5,1,0
1,8,1,5,10,10,6,10,5,1
2,1,1,1,5,10,10,6,10,5
2,2,10,1,1,5,10,10,6,10
2,3,3,10,1,1,5,10,10,6
2,4,10,3,10,1,1,5,10,10
2,5,10,10,3,10,1,1,5,10
2,6,10,10,10,3,10,1,1,5
2,7,6,10,10,10,3,10,1,1
2,8,0,6,10,10,10,3,10,1
3,1,10,0,6,10,10,10,3,10
3,2,10,10,0,6,10,10,10,3
3,3,6,10,10,0,6,10,10,10
3,4,0,6,10,10,0,6,10,10
3,5,13,0,6,10,10,0,6,10
3,6,8,13,0,6,10,10,0,6
3,7,10,8,13,0,6,10,10,0
3,8,10,10,8,13,0,6,10,10
4,1,18,10,10,8,13,0,6,10
4,2,17,18,10,10,8,13,0,6
4,3,15,17,18,10,10,8,13,0
4,4,10,15,17,18,10,10,8,13
4,5,17,10,15,17,18,10,10,8
4,6,15,17,10,15,17,18,10,10
4,7,10,15,17,10,15,17,18,10
4,8,6,10,15,17,10,15,17,18
5,1,13,6,10,15,17,10,15,17
5,2,0,13,6,10,15,17,10,15
5,3,8,0,13,6,10,15,17,10
5,4,0,8,0,13,6,10,15,17
5,5,10,0,8,0,13,6,10,15
5,6,8,10,0,8,0,13,6,10
5,7,5,8,10,0,8,0,13,6
5,8,1,5,8,10,0,8,0,13
6,1,1,1,5,8,10,0,8,0
6,2,10,1,1,5,8,10,0,8
6,3,3,10,1,1,5,8,10,0
6,4,10,3,10,1,1,5,8,10
6,5,10,10,3,10,1,1,5,8
6,6,8,10,10,3,10,1,1,5
6,7,6,8,10,10,3,10,1,1
6,8,0,6,8,10,10,3,10,1
7,1,10,0,6,8,10,10,3,10
7,2,8,10,0,6,8,10,10,3
7,3,6,8,10,0,6,8,10,10
7,4,10,6,8,10,0,6,8,10
7,5,13,10,6,8,10,0,6,8
7,6,8,13,10,6,8,10,0,6
7,7,8,8,13,10,6,8,10,0
7,8,10,8,8,13,10,6,8,10
8,1,18,10,8,8,13,10,6,8
8,2,10,18,10,8,8,13,10,6
8,3,15,10,18,10,8,8,13,10
8,4,18,15,10,18,10,8,8,13
8,5,17,18,15,10,18,10,8,8
8,6,15,17,18,15,10,18,10,8
8,7,10,15,17,18,15,10,18,10
8,8,6,10,15,17,18,15,10,18
