1,1,1,0,0,0,0,0,0,0
1,2,3,1,0,0,0,0,0,0
1,3,5,3,1,0,0,0,0,0
1,4,5,5,3,1,0,0,0,0
1,5,5,5,5,3,1,0,0,0
1,6,3,5,5,5,3,1,0,0
1,7,3,3,5,5,5,3,1,0
1,8,3,3,3,5,5,5,3,1
2,1,0,3,3,3,5,5,5,3
2,2,10,0,3,3,3,5,5,5
2,3,10,10,0,3,3,3,5,5
2,4,0,10,10,0,3,3,3,5
2,5,8,0,10,10,0,3,3,3
2,6,8,8,0,10,10,0,3,3
2,7,0,8,8,0,10,10,0,3
2,8,0,0,8,8,0,10,10,0
3,1,1,0,0,8,8,0,10,10
3,2,3,1,0,0,8,8,0,10
3,3,5,3,1,0,0,8,8,0
3,4,5,5,3,1,0,0,8,8
3,5,5,5,5,3,1,0,0,8
3,6,3,5,5,5,3,1,0,0
3,7,3,3,5,5,5,3,1,0
3,8,3,3,3,5,5,5,3,1
4,1,0,3,3,3,5,5,5,3
4,2,13,0,3,3,3,5,5,5
4,3,13,13,0,3,3,3,5,5
4,4,0,13,13,0,3,3,3,5
4,5,12,0,13,13,0,3,3,3
4,6,12,12,0,13,13,0,3,3
4,7,0,12,12,0,13,13,0,3
4,8,0,0,12,12,0,13,13,0
5,1,1,0,0,12,12,0,13,13
5,2,3,1,0,0,12,12,0,13
5,3,10,3,1,0,0,12,12,0
5,4,10,10,3,1,0,0,12,12
5,5,10,10,10,3,1,0,0,12
5,6,8,10,10,10,3,1,0,0
5,7,8,8,10,10,10,3,1,0
5,8,8,8,8,10,10,10,3,1
6,1,0,8,8,8,10,10,10,3
6,2,15,0,8,8,8,10,10,10
6,3,15,15,0,8,8,8,10,10
6,4,0,15,15,0,8,8,8,10
6,5,13,0,15,15,0,8,8,8
6,6,13,13,0,15,15,0,8,8
6,7,0,13,13,0,15,15,0,8
6,8,0,0,13,13,0,15,15,0
7,1,0,0,0,13,13,0,15,15
7,2,18,0,0,0,13,13,0,15
7,3,18,18,0,0,0,13,13,0
7,4,0,18,18,0,0,0,13,13
7,5,17,0,18,18,0,0,0,13
7,6,17,17,0,18,18,0,0,0
7,7,0,17,17,0,18,18,0,0
7,8,0,0,17,17,0,18,18,0
8,1,0,0,0,17,17,0,18,18
8,2,20,0,0,0,17,17,0,18
8,3,20,20,0,0,0,17,17,0
8,4,0,20,20,0,0,0,17,17
8,5,18,0,20,20,0,0,0,17
8,6,18,18,0,20,20,0,0,0
8,7,0
8,8,0
